date,open,high,low,close,volume,change_pct,dataset
2015-12-29,8817.89,8873.96,8795.62,8873.96,,0.2,MASI
2015-12-30,8873.72,8873.72,8802.9,8868.85,,-0.06,MASI
2015-12-31,8867.46,8925.71,8843.28,8925.71,,0.64,MASI
2016-01-04,8918.89,8931.24,8868.95,8888.04,,-0.42,MASI
2016-01-05,8882.22,8889.92,8823.19,8837.81,,-0.57,MASI
2016-01-06,8834.07,8847.21,8817.81,8842.12,,0.05,MASI
2016-01-07,8841.51,8856.69,8823.62,8856.09,,0.16,MASI
2016-01-08,8836.69,8843.64,8820.9,8836.93,,-0.22,MASI
2016-01-12,8807.61,8837.97,8803.58,8828.91,,-0.09,MASI
2016-01-13,8831.12,8844.8,8809.74,8844.8,,0.18,MASI
2016-01-14,8839.71,8868.09,8830.6,8852.28,,0.08,MASI
2016-01-15,8859.28,8873.72,8845.28,8853.56,,0.01,MASI
2016-01-18,8875.06,8884.85,8848.64,8868.67,,0.17,MASI
2016-01-19,8866.74,8894.97,8858.46,8887.85,,0.22,MASI
2016-01-20,8877.39,8877.99,8839.34,8877.99,,-0.11,MASI
2016-01-21,8863.02,8873.45,8857.76,8862.43,,-0.18,MASI
2016-01-22,8859.53,8877.75,8849.8,8868.44,,0.07,MASI
2016-01-25,8866.3,8890.04,8861.13,8865.63,,-0.03,MASI
2016-01-26,8864.12,8871.6,8846.41,8866.59,,0.01,MASI
2016-01-27,8864.5,8895.67,8846.46,8870.19,,0.04,MASI
2016-01-28,8864.66,8914.2,8849.48,8914.2,,0.5,MASI
2016-01-29,8895.78,8917.5,8888.65,8898.99,,-0.17,MASI
2016-02-01,8890.66,8902.84,8859.64,8902.84,,0.04,MASI
2016-02-02,8901.15,8938.26,8881.08,8938.26,,0.4,MASI
2016-02-03,8933.5,8950.72,8910.85,8950.72,,0.14,MASI
2016-02-04,8952.54,8989.49,8950.0,8989.49,,0.43,MASI
2016-02-05,8983.59,9030.48,8963.8,9030.48,,0.46,MASI
2016-02-08,9027.08,9061.41,8987.21,9006.65,,-0.26,MASI
2016-02-09,8998.52,9008.27,8972.7,8974.6,,-0.36,MASI
2016-02-10,8971.38,9020.88,8963.82,9015.82,,0.46,MASI
2016-02-11,9032.71,9072.83,9030.02,9072.34,,0.63,MASI
2016-02-12,9073.83,9112.38,9057.7,9057.7,,-0.16,MASI
2016-02-15,9058.43,9106.85,9058.43,9074.79,,0.19,MASI
2016-02-16,9073.82,9162.19,9050.96,9162.19,,0.96,MASI
2016-02-17,9147.59,9158.81,9119.88,9119.88,,-0.46,MASI
2016-02-18,9116.78,9153.75,9109.24,9153.75,,0.37,MASI
2016-02-19,9157.54,9219.48,9157.54,9219.48,,0.72,MASI
2016-02-22,9202.93,9206.57,9140.05,9195.87,,-0.26,MASI
2016-02-23,9194.19,9222.09,9170.95,9170.95,,-0.27,MASI
2016-02-24,9163.27,9202.37,9137.65,9146.69,,-0.26,MASI
2016-02-25,9130.14,9130.14,9053.01,9077.19,,-0.76,MASI
2016-02-26,9063.94,9076.53,8997.95,9004.26,,-0.8,MASI
2016-02-29,9038.17,9038.65,8897.2,8908.44,,-1.06,MASI
2016-03-01,8908.54,8937.17,8892.85,8928.11,,0.22,MASI
2016-03-02,8928.66,9083.67,8928.66,9083.67,,1.74,MASI
2016-03-03,9093.92,9108.32,9069.77,9108.32,,0.27,MASI
2016-03-04,9101.5,9129.87,9012.78,9099.16,,-0.1,MASI
2016-03-07,9106.9,9130.96,9086.02,9130.08,,0.34,MASI
2016-03-08,9124.55,9141.41,9093.55,9141.41,,0.12,MASI
2016-03-09,9144.14,9149.23,9115.77,9141.44,,0.0,MASI
2016-03-10,9146.87,9195.76,9120.58,9195.76,,0.59,MASI
2016-03-11,9178.37,9199.17,9156.88,9192.11,,-0.04,MASI
2016-03-14,9193.28,9212.84,9187.4,9212.84,,0.23,MASI
2016-03-15,9200.94,9235.72,9184.78,9235.72,,0.25,MASI
2016-03-16,9233.63,9261.93,9194.8,9246.3,,0.11,MASI
2016-03-17,9242.6,9243.48,9202.43,9224.97,,-0.23,MASI
2016-03-18,9219.36,9314.23,9218.79,9297.13,,0.78,MASI
2016-03-21,9319.93,9409.94,9313.48,9409.94,,1.21,MASI
2016-03-22,9426.17,9590.52,9402.81,9548.57,,1.47,MASI
2016-03-23,9548.17,9604.23,9521.64,9604.23,,0.58,MASI
2016-03-24,9599.03,9614.98,9560.09,9586.6,,-0.18,MASI
2016-03-25,9601.39,9624.74,9535.04,9540.03,,-0.49,MASI
2016-03-28,9547.23,9547.63,9474.12,9511.95,,-0.29,MASI
2016-03-29,9496.6,9500.96,9394.9,9440.64,,-0.75,MASI
2016-03-30,9448.4,9449.02,9348.36,9369.74,,-0.75,MASI
2016-03-31,9371.65,9386.08,9301.81,9327.98,,-0.45,MASI
2016-04-01,9382.21,9382.21,9268.74,9307.16,,-0.22,MASI
2016-04-04,9337.6,9438.42,9333.04,9438.42,,1.41,MASI
2016-04-05,9444.26,9511.77,9403.98,9460.63,,0.24,MASI
2016-04-06,9501.65,9569.7,9501.65,9569.7,,1.15,MASI
2016-04-07,9563.49,9574.16,9507.26,9534.58,,-0.37,MASI
2016-04-08,9520.09,9550.98,9383.72,9383.72,,-1.58,MASI
2016-04-11,9378.76,9409.87,9341.4,9407.67,,0.26,MASI
2016-04-12,9386.93,9445.21,9386.37,9430.03,,0.24,MASI
2016-04-13,9431.29,9486.38,9421.46,9475.2,,0.48,MASI
2016-04-14,9464.27,9496.22,9438.85,9492.16,,0.18,MASI
2016-04-15,9496.85,9541.05,9490.31,9541.05,,0.52,MASI
2016-04-18,9540.43,9552.36,9512.72,9545.65,,0.05,MASI
2016-04-19,9543.45,9562.49,9532.83,9532.83,,-0.13,MASI
2016-04-20,9528.69,9536.93,9494.26,9517.98,,-0.16,MASI
2016-04-21,9521.64,9529.06,9491.04,9500.59,,-0.18,MASI
2016-04-22,9488.91,9540.81,9488.34,9519.32,,0.2,MASI
2016-04-25,9497.18,9526.44,9481.75,9526.44,,0.07,MASI
2016-04-26,9531.8,9587.96,9517.77,9587.96,,0.65,MASI
2016-04-27,9573.95,9646.67,9558.17,9646.67,,0.61,MASI
2016-04-28,9629.82,9737.43,9616.79,9737.43,,0.94,MASI
2016-04-29,9727.74,9975.72,9727.74,9975.72,,2.45,MASI
2016-05-02,9867.1,9973.39,9842.44,9908.4,,-0.67,MASI
2016-05-03,9895.77,9928.17,9863.81,9927.24,,0.19,MASI
2016-05-04,9948.03,10013.5,9933.9,10013.5,,0.87,MASI
2016-05-05,10018.83,10187.76,10018.83,10149.49,,1.36,MASI
2016-05-06,10160.81,10180.44,10139.01,10157.29,,0.08,MASI
2016-05-09,10162.94,10222.51,10119.89,10211.75,,0.54,MASI
2016-05-10,10200.1,10234.53,10148.06,10227.19,,0.15,MASI
2016-05-11,10233.99,10233.99,10167.27,10222.53,,-0.05,MASI
2016-05-12,10217.18,10223.34,10159.58,10208.65,,-0.14,MASI
2016-05-13,10200.12,10213.14,10086.53,10100.57,,-1.06,MASI
2016-05-16,10042.93,10060.58,10017.81,10046.93,,-0.53,MASI
2016-05-17,10035.34,10047.04,9889.84,9889.84,,-1.56,MASI
2016-05-18,9854.64,9937.8,9837.16,9937.8,,0.48,MASI
2016-05-19,9962.87,9974.55,9928.05,9973.41,,0.36,MASI
2016-05-20,9973.4,10001.04,9912.53,9940.25,,-0.33,MASI
2016-05-23,9921.04,9948.19,9868.07,9897.15,,-0.43,MASI
2016-05-24,9897.41,9897.41,9768.13,9776.94,,-1.21,MASI
2016-05-25,9774.33,9774.33,9710.28,9727.01,,-0.51,MASI
2016-05-26,9726.59,9745.69,9702.79,9745.69,,0.19,MASI
2016-05-27,9745.55,9790.93,9743.63,9751.02,,0.05,MASI
2016-05-30,9774.0,9774.0,9725.59,9758.95,,0.08,MASI
2016-05-31,9759.44,9787.99,9727.02,9757.92,,-0.01,MASI
2016-06-01,9756.28,9783.25,9717.55,9783.23,,0.26,MASI
2016-06-02,9780.43,9839.79,9747.58,9821.23,,0.39,MASI
2016-06-03,9815.08,9832.93,9788.5,9832.64,,0.12,MASI
2016-06-06,9821.29,9843.42,9785.42,9800.27,,-0.33,MASI
2016-06-07,9800.95,9830.41,9787.81,9799.82,,0.0,MASI
2016-06-08,9799.73,9805.55,9755.25,9756.48,,-0.44,MASI
2016-06-09,9756.51,9771.14,9745.14,9745.14,,-0.12,MASI
2016-06-10,9732.59,9759.88,9723.56,9753.4,,0.08,MASI
2016-06-13,9718.45,9723.75,9680.85,9680.85,,-0.74,MASI
2016-06-14,9686.33,9701.39,9664.03,9674.38,,-0.07,MASI
2016-06-15,9657.2,9684.29,9628.65,9679.73,,0.06,MASI
2016-06-16,9669.51,9696.22,9637.54,9637.6,,-0.44,MASI
2016-06-17,9653.17,9667.98,9619.08,9649.6,,0.12,MASI
2016-06-20,9640.2,9640.27,9591.54,9601.36,,-0.5,MASI
2016-06-21,9607.01,9632.82,9577.42,9632.82,,0.33,MASI
2016-06-22,9632.79,9632.79,9540.31,9540.38,,-0.96,MASI
2016-06-23,9534.92,9572.36,9489.25,9570.06,,0.31,MASI
2016-06-24,9552.55,9603.16,9501.82,9603.16,,0.35,MASI
2016-06-27,9505.45,9516.53,9467.83,9491.13,,-1.17,MASI
2016-06-28,9472.39,9545.95,9464.25,9545.11,,0.57,MASI
2016-06-29,9543.96,9543.96,9452.34,9501.78,,-0.45,MASI
2016-06-30,9502.39,9506.34,9427.34,9505.98,,0.04,MASI
2016-07-01,9505.98,9512.71,9457.48,9512.71,,0.07,MASI
2016-07-04,9501.46,9573.62,9501.46,9573.62,,0.64,MASI
2016-07-05,9573.97,9620.44,9548.61,9620.44,,0.49,MASI
2016-07-11,9627.37,9627.37,9569.02,9584.16,,-0.38,MASI
2016-07-12,9580.7,9620.64,9551.28,9609.12,,0.26,MASI
2016-07-13,9601.04,9705.07,9601.04,9677.89,,0.72,MASI
2016-07-14,9664.58,9834.9,9664.58,9793.21,,1.19,MASI
2016-07-15,9783.28,9810.58,9730.31,9794.68,,0.02,MASI
2016-07-18,9792.6,9807.45,9742.56,9784.18,,-0.11,MASI
2016-07-19,9777.66,9830.06,9758.3,9830.06,,0.47,MASI
2016-07-20,9795.15,9810.84,9761.28,9761.28,,-0.7,MASI
2016-07-21,9752.34,9776.1,9729.93,9774.29,,0.13,MASI
2016-07-22,9771.47,9816.43,9764.23,9814.73,,0.41,MASI
2016-07-25,9801.25,9824.51,9788.0,9822.12,,0.08,MASI
2016-07-26,9809.71,9928.35,9799.99,9928.35,,1.08,MASI
2016-07-27,9925.28,9944.99,9868.04,9923.58,,-0.05,MASI
2016-07-28,9924.92,9934.46,9882.01,9908.85,,-0.15,MASI
2016-07-29,9902.98,9919.51,9871.67,9882.2,,-0.27,MASI
2016-08-01,9882.2,9934.64,9857.89,9859.95,,-0.23,MASI
2016-08-02,9859.95,9924.67,9852.28,9918.55,,0.59,MASI
2016-08-03,9913.75,9922.66,9887.67,9921.48,,0.03,MASI
2016-08-04,9921.48,9921.48,9882.97,9890.46,,-0.31,MASI
2016-08-05,9890.46,9932.44,9881.85,9918.23,,0.28,MASI
2016-08-08,9940.05,9996.85,9885.35,9996.85,,0.79,MASI
2016-08-09,9996.85,9996.85,9900.72,9916.08,,-0.81,MASI
2016-08-10,9916.08,9932.42,9892.84,9908.57,,-0.08,MASI
2016-08-11,9908.57,9979.3,9895.14,9977.48,,0.7,MASI
2016-08-12,9977.48,9993.43,9931.75,9948.26,,-0.29,MASI
2016-08-15,9948.26,9987.97,9922.42,9969.36,,0.21,MASI
2016-08-16,9969.36,9970.07,9927.53,9944.6,,-0.25,MASI
2016-08-17,9944.6,9955.5,9934.34,9955.5,,0.11,MASI
2016-08-18,9955.5,9956.75,9935.52,9948.94,,-0.07,MASI
2016-08-19,9948.94,9952.4,9911.99,9951.61,,0.03,MASI
2016-08-22,9951.61,9951.61,9888.88,9890.3,,-0.62,MASI
2016-08-23,9889.14,9904.65,9873.16,9879.38,,-0.11,MASI
2016-08-24,9879.38,9918.13,9878.45,9918.13,,0.39,MASI
2016-08-25,9918.13,9930.43,9902.78,9923.81,,0.06,MASI
2016-08-26,9923.81,9954.88,9903.82,9954.88,,0.31,MASI
2016-08-29,9954.88,9954.88,9912.13,9926.71,,-0.28,MASI
2016-08-30,9926.71,9933.19,9892.77,9901.63,,-0.25,MASI
2016-08-31,9901.63,9931.94,9860.77,9860.77,,-0.41,MASI
2016-09-01,9860.65,9884.41,9857.12,9881.24,,0.21,MASI
2016-09-02,9881.24,9933.51,9858.01,9933.46,,0.53,MASI
2016-09-05,9933.27,9945.23,9906.72,9909.6,,-0.24,MASI
2016-09-06,9909.39,9940.62,9888.01,9937.01,,0.28,MASI
2016-09-07,9937.01,9968.97,9925.61,9966.56,,0.3,MASI
2016-09-08,9966.56,9993.09,9954.9,9993.03,,0.27,MASI
2016-09-09,9993.03,9996.97,9959.89,9995.19,,0.02,MASI
2016-09-14,9996.97,10004.15,9959.29,9978.31,,-0.17,MASI
2016-09-15,9978.31,9993.64,9932.5,9993.64,,0.15,MASI
2016-09-16,9993.64,9995.97,9960.3,9992.27,,-0.01,MASI
2016-09-19,9969.37,9989.25,9933.53,9965.91,,-0.26,MASI
2016-09-20,9963.11,9980.23,9926.79,9977.56,,0.12,MASI
2016-09-21,9972.65,9989.94,9938.38,9964.15,,-0.13,MASI
2016-09-22,9964.15,9985.84,9937.26,9985.84,,0.22,MASI
2016-09-23,9985.84,10002.0,9943.06,10000.05,,0.14,MASI
2016-09-26,10000.05,10023.57,9983.11,10015.33,,0.15,MASI
2016-09-27,10015.33,10020.41,9979.06,10019.85,,0.05,MASI
2016-09-28,10019.85,10031.61,10005.34,10007.4,,-0.12,MASI
2016-09-29,10007.4,10026.55,10001.29,10025.65,,0.18,MASI
2016-09-30,10025.65,10060.87,10020.92,10039.14,,0.13,MASI
2016-10-04,10039.14,10047.09,10020.09,10035.14,,-0.04,MASI
2016-10-05,10035.14,10109.89,10025.23,10109.78,,0.74,MASI
2016-10-06,10109.78,10131.23,10085.69,10123.1,,0.13,MASI
2016-10-07,10123.1,10209.76,10109.25,10209.05,,0.85,MASI
2016-10-10,10209.05,10262.45,10198.06,10262.03,,0.52,MASI
2016-10-11,10262.03,10367.39,10262.03,10323.47,,0.6,MASI
2016-10-12,10323.47,10342.45,10295.77,10315.56,,-0.08,MASI
2016-10-13,10315.56,10327.05,10254.03,10275.04,,-0.39,MASI
2016-10-14,10275.04,10282.16,10254.42,10282.14,,0.07,MASI
2016-10-17,10282.14,10305.1,10252.35,10305.06,,0.22,MASI
2016-10-18,10305.06,10353.78,10296.8,10353.19,,0.47,MASI
2016-10-19,10353.19,10353.19,10284.42,10335.96,,-0.17,MASI
2016-10-20,10335.96,10354.6,10300.34,10354.31,,0.18,MASI
2016-10-21,10354.31,10378.76,10318.04,10378.76,,0.24,MASI
2016-10-24,10378.76,10390.24,10346.93,10346.93,,-0.31,MASI
2016-10-25,10346.93,10356.03,10317.73,10346.77,,0.0,MASI
2016-10-26,10346.77,10359.73,10320.93,10332.77,,-0.14,MASI
2016-10-27,10332.77,10359.84,10329.37,10359.84,,0.26,MASI
2016-10-28,10359.84,10460.64,10359.25,10482.3,,1.18,MASI
2016-10-31,10482.3,10587.48,10482.21,10564.64,,0.79,MASI
2016-11-01,10564.64,10593.78,10539.91,10554.61,,-0.09,MASI
2016-11-02,10554.61,10607.48,10525.14,10607.06,,0.5,MASI
2016-11-03,10607.06,10612.56,10480.12,10580.37,,-0.25,MASI
2016-11-04,10580.37,10584.19,10509.3,10522.42,,-0.55,MASI
2016-11-07,10522.42,10570.23,10505.03,10521.97,,0.0,MASI
2016-11-08,10521.97,10567.19,10521.97,10553.56,,0.3,MASI
2016-11-09,10553.56,10600.98,10553.56,10580.26,,0.25,MASI
2016-11-10,10580.26,10601.68,10564.26,10564.62,,-0.15,MASI
2016-11-11,10564.62,10607.58,10532.83,10551.43,,-0.12,MASI
2016-11-14,10551.43,10586.46,10550.31,10577.99,,0.25,MASI
2016-11-15,10577.99,10610.71,10565.22,10602.8,,0.23,MASI
2016-11-16,10602.8,10672.16,10592.36,10646.95,,0.42,MASI
2016-11-17,10646.95,10697.55,10632.74,10697.55,,0.48,MASI
2016-11-21,10697.55,10713.35,10638.78,10638.78,,-0.55,MASI
2016-11-22,10638.78,10669.16,10618.89,10630.09,,-0.08,MASI
2016-11-23,10630.09,10651.62,10563.62,10616.09,,-0.13,MASI
2016-11-24,10616.09,10625.8,10590.83,10624.81,,0.08,MASI
2016-11-25,10624.81,10642.47,10580.34,10642.47,,0.17,MASI
2016-11-28,10642.47,10726.11,10636.67,10726.11,,0.79,MASI
2016-11-29,10726.11,10742.98,10679.83,10691.8,,-0.32,MASI
2016-11-30,10691.8,10692.18,10646.75,10672.53,,-0.18,MASI
2016-12-01,10568.19,10656.4,10564.49,10617.85,,-0.51,MASI
2016-12-02,10617.85,10655.02,10602.67,10621.99,,0.04,MASI
2016-12-05,10621.99,10663.98,10613.17,10644.46,,0.21,MASI
2016-12-06,10644.46,10680.36,10621.53,10667.53,,0.22,MASI
2016-12-07,10667.53,10738.2,10664.86,10721.2,,0.5,MASI
2016-12-08,10721.2,10753.18,10712.63,10753.18,,0.3,MASI
2016-12-09,10753.18,10957.24,10753.18,10957.24,,1.9,MASI
2016-12-14,10957.24,10999.02,10932.18,10982.74,,0.23,MASI
2016-12-15,10982.74,11087.79,10974.37,11060.42,,0.71,MASI
2016-12-16,11060.42,11304.83,11060.42,11304.83,,2.21,MASI
2016-12-19,11304.83,11604.07,11294.08,11574.61,,2.39,MASI
2016-12-20,11574.61,11590.01,11402.27,11441.16,,-1.15,MASI
2016-12-21,11441.16,11449.07,11167.3,11310.71,,-1.14,MASI
2016-12-22,11310.71,11540.54,11288.67,11540.54,,2.03,MASI
2016-12-23,11540.54,11929.28,11484.9,11927.19,,3.35,MASI
2016-12-26,11927.19,11930.94,11745.29,11772.69,,-1.3,MASI
2016-12-27,11772.69,11774.7,11649.54,11649.8,,-1.04,MASI
2016-12-28,11649.8,11668.67,11601.93,11632.22,,-0.15,MASI
2016-12-29,11632.22,11675.36,11559.82,11560.49,,-0.62,MASI
2016-12-30,11560.49,11648.12,11498.48,11644.22,,0.72,MASI
2017-01-02,11644.22,11647.52,11541.12,11564.72,,-0.68,MASI
2017-01-03,11564.72,11644.21,11518.44,11644.21,,0.69,MASI
2017-01-04,11644.21,11871.78,11616.68,11826.73,,1.57,MASI
2017-01-05,11826.73,12186.12,11815.6,12186.12,,3.04,MASI
2017-01-06,12186.12,12904.99,12186.12,12572.94,,3.17,MASI
2017-01-09,12532.22,12744.56,12526.27,12710.44,,1.09,MASI
2017-01-10,12710.44,12915.72,12710.44,12886.32,,1.38,MASI
2017-01-12,12886.32,12950.84,12841.7,12873.79,,-0.1,MASI
2017-01-13,12873.79,12938.29,12577.44,12722.6,,-1.17,MASI
2017-01-16,12722.6,12722.6,12576.95,12576.95,,-1.14,MASI
2017-01-17,12576.95,12603.56,12333.66,12343.08,,-1.86,MASI
2017-01-18,12343.08,12385.29,12239.18,12379.06,,0.29,MASI
2017-01-19,12379.06,12483.41,12379.06,12425.1,,0.37,MASI
2017-01-20,12425.1,12592.61,12397.37,12592.53,,1.35,MASI
2017-01-23,12592.53,12592.53,12459.11,12500.05,,-0.73,MASI
2017-01-24,12500.05,12501.43,12408.11,12484.23,,-0.13,MASI
2017-01-25,12484.23,12544.63,12440.96,12521.41,,0.3,MASI
2017-01-26,12521.41,12535.78,12407.25,12430.74,,-0.72,MASI
2017-01-27,12430.74,12509.8,12389.32,12507.99,,0.62,MASI
2017-01-30,12507.99,12534.82,12379.8,12385.21,,-0.98,MASI
2017-01-31,12385.21,12389.53,12206.99,12228.9,,-1.26,MASI
2017-02-01,12228.9,12250.01,12159.71,12163.64,,-0.53,MASI
2017-02-02,12163.64,12253.05,12138.86,12138.86,,-0.2,MASI
2017-02-03,12138.86,12311.05,12137.77,12228.99,,0.74,MASI
2017-02-06,12228.99,12247.66,12114.96,12247.66,,0.15,MASI
2017-02-07,12247.66,12248.04,12165.74,12216.17,,-0.26,MASI
2017-02-08,12216.17,12302.29,12216.17,12297.32,,0.66,MASI
2017-02-09,12297.32,12329.28,12262.41,12287.11,,-0.08,MASI
2017-02-10,12287.11,12287.98,12211.23,12233.88,,-0.43,MASI
2017-02-13,12233.88,12367.76,12220.41,12367.76,,1.09,MASI
2017-02-14,12367.76,12370.33,12225.87,12277.57,,-0.73,MASI
2017-02-15,12277.57,12296.4,12229.74,12279.53,,0.02,MASI
2017-02-16,12279.53,12302.4,12245.42,12281.34,,0.01,MASI
2017-02-17,12281.34,12288.58,12165.07,12165.07,,-0.95,MASI
2017-02-20,12165.07,12246.85,12159.96,12192.69,,0.23,MASI
2017-02-21,12192.69,12207.12,12158.17,12206.63,,0.11,MASI
2017-02-22,12206.63,12207.49,11927.79,11954.08,,-2.07,MASI
2017-02-23,11954.08,11979.73,11714.76,11726.24,,-1.91,MASI
2017-02-24,11726.24,11792.04,11692.21,11777.37,,0.44,MASI
2017-02-27,11777.37,11901.51,11777.37,11822.2,,0.38,MASI
2017-02-28,11822.2,11933.45,11822.2,11926.49,,0.88,MASI
2017-03-01,11926.49,11992.49,11870.8,11876.71,,-0.42,MASI
2017-03-02,11876.71,11967.31,11873.26,11967.24,,0.76,MASI
2017-03-03,11967.24,11968.03,11917.45,11947.43,,-0.17,MASI
2017-03-06,11947.43,12016.92,11922.45,11978.1,,0.26,MASI
2017-03-07,11978.1,11991.35,11855.25,11946.11,,-0.27,MASI
2017-03-08,11946.11,11966.84,11888.98,11914.24,,-0.27,MASI
2017-03-09,11914.24,11953.48,11904.36,11928.3,,0.12,MASI
2017-03-10,11928.3,11969.1,11916.32,11935.03,,0.06,MASI
2017-03-13,11935.03,11957.76,11893.72,11937.78,,0.02,MASI
2017-03-14,11937.78,12044.54,11918.35,11996.23,,0.49,MASI
2017-03-15,11996.23,12024.72,11943.51,11995.38,,-0.01,MASI
2017-03-16,11995.38,12021.23,11865.96,11945.53,,-0.42,MASI
2017-03-17,11945.53,11982.22,11907.15,11929.65,,-0.13,MASI
2017-03-20,11929.65,12030.6,11929.13,11941.97,,0.1,MASI
2017-03-21,11941.97,11978.12,11893.28,11906.91,,-0.29,MASI
2017-03-22,11906.91,11975.08,11872.48,11889.96,,-0.14,MASI
2017-03-23,11889.96,11898.75,11688.95,11690.69,,-1.68,MASI
2017-03-24,11690.69,11695.58,11445.93,11502.71,,-1.61,MASI
2017-03-27,11502.71,11559.29,11502.28,11517.39,,0.13,MASI
2017-03-28,11517.39,11587.35,11517.39,11560.49,,0.37,MASI
2017-03-29,11560.49,11632.67,11547.99,11632.67,,0.62,MASI
2017-03-30,11632.67,11645.72,11438.25,11438.25,,-1.67,MASI
2017-03-31,11438.25,11468.66,11338.27,11379.71,,-0.51,MASI
2017-04-03,11379.71,11409.19,11279.86,11316.45,,-0.56,MASI
2017-04-04,11316.45,11331.14,11297.42,11321.57,,0.05,MASI
2017-04-05,11321.57,11465.73,11319.95,11330.61,,0.08,MASI
2017-04-06,11330.61,11396.61,11293.22,11293.22,,-0.33,MASI
2017-04-07,11293.13,11320.83,11250.61,11319.54,,0.23,MASI
2017-04-10,11319.54,11356.41,11231.33,11307.41,,-0.11,MASI
2017-04-11,11307.41,11344.83,11283.27,11303.9,,-0.03,MASI
2017-04-12,11296.02,11403.93,11296.02,11331.48,,0.24,MASI
2017-04-13,11331.48,11341.45,11285.22,11291.02,,-0.36,MASI
2017-04-14,11291.02,11352.34,11222.64,11222.64,,-0.61,MASI
2017-04-17,11222.64,11287.52,11210.12,11259.43,,0.33,MASI
2017-04-18,11259.43,11298.93,11219.02,11295.21,,0.32,MASI
2017-04-19,11294.82,11322.22,11263.45,11322.22,,0.24,MASI
2017-04-20,11322.22,11355.58,11273.15,11321.1,,-0.01,MASI
2017-04-21,11321.1,11342.76,11296.59,11330.12,,0.08,MASI
2017-04-24,11330.12,11384.47,11325.67,11379.36,,0.43,MASI
2017-04-25,11379.36,11390.04,11354.43,11370.61,,-0.08,MASI
2017-04-26,11370.61,11391.54,11361.49,11384.16,,0.12,MASI
2017-04-27,11384.16,11499.27,11365.25,11483.84,,0.88,MASI
2017-04-28,11483.84,11644.51,11480.53,11637.93,,1.34,MASI
2017-05-02,11637.93,11826.83,11621.72,11825.66,,1.61,MASI
2017-05-03,11825.66,11879.09,11730.08,11798.38,,-0.23,MASI
2017-05-04,11798.38,11832.14,11733.82,11789.5,,-0.08,MASI
2017-05-05,11789.5,11817.83,11737.81,11743.86,,-0.39,MASI
2017-05-08,11743.86,11785.66,11707.29,11764.37,,0.17,MASI
2017-05-09,11751.47,11758.54,11719.17,11719.17,,-0.38,MASI
2017-05-10,11719.17,11739.92,11717.52,11727.3,,0.07,MASI
2017-05-11,11727.44,11785.9,11720.76,11737.45,,0.09,MASI
2017-05-12,11696.91,11771.22,11686.14,11747.86,,0.09,MASI
2017-05-15,11747.86,11757.0,11714.01,11757.0,,0.08,MASI
2017-05-16,11757.0,11757.0,11611.23,11636.5,,-1.02,MASI
2017-05-17,11636.5,11640.99,11589.98,11640.99,,0.04,MASI
2017-05-18,11640.99,11707.41,11617.69,11720.24,,0.68,MASI
2017-05-19,11720.24,11722.29,11614.69,11683.62,,-0.31,MASI
2017-05-22,11683.62,11692.09,11634.93,11645.85,,-0.32,MASI
2017-05-23,11636.67,11680.0,11612.85,11636.15,,-0.08,MASI
2017-05-24,11538.57,11594.14,11493.7,11589.66,,-0.4,MASI
2017-05-25,11589.66,11605.53,11522.68,11566.48,,-0.2,MASI
2017-05-26,11561.61,11595.48,11515.37,11592.31,,0.22,MASI
2017-05-29,11585.51,11594.22,11518.94,11534.46,,-0.5,MASI
2017-05-30,11534.46,11536.13,11496.95,11536.13,,0.01,MASI
2017-05-31,11536.13,11581.94,11495.46,11577.96,,0.36,MASI
2017-06-01,11562.56,11607.26,11540.81,11560.4,,-0.15,MASI
2017-06-02,11561.36,11615.28,11554.01,11615.28,,0.47,MASI
2017-06-05,11615.28,11635.67,11601.42,11625.08,,0.08,MASI
2017-06-06,11621.52,11663.87,11574.47,11604.7,,-0.18,MASI
2017-06-07,11600.93,11757.71,11600.93,11720.37,,1.0,MASI
2017-06-08,11720.37,11797.06,11708.03,11756.74,,0.31,MASI
2017-06-09,11756.74,11783.38,11691.08,11693.71,,-0.54,MASI
2017-06-12,11676.37,11703.9,11653.77,11684.96,,-0.07,MASI
2017-06-13,11675.57,11720.83,11640.84,11720.02,,0.3,MASI
2017-06-14,11720.02,11764.5,11713.83,11754.98,,0.3,MASI
2017-06-15,11752.16,11788.2,11620.26,11639.72,,-0.98,MASI
2017-06-16,11633.84,11770.57,11633.84,11750.82,,0.95,MASI
2017-06-19,11750.82,11845.78,11749.43,11845.7,,0.81,MASI
2017-06-20,11791.12,11868.16,11790.92,11845.39,,0.0,MASI
2017-06-21,11828.98,11853.34,11803.15,11848.72,,0.03,MASI
2017-06-22,11848.72,11947.02,11848.72,11922.7,,0.62,MASI
2017-06-23,11922.7,12009.06,11902.36,11956.76,,0.29,MASI
2017-06-28,11950.25,12046.39,11944.54,12041.85,,0.71,MASI
2017-06-29,12035.94,12098.94,12017.08,12051.96,,0.08,MASI
2017-06-30,12036.27,12048.19,11996.23,12015.84,,-0.3,MASI
2017-07-03,12015.84,12056.33,11988.42,12056.33,,0.34,MASI
2017-07-04,12056.33,12090.86,12045.77,12053.84,,-0.02,MASI
2017-07-05,12053.84,12112.47,12049.51,12106.91,,0.44,MASI
2017-07-06,12075.83,12143.19,12075.83,12125.68,,0.16,MASI
