run_date,target_date,model_name,horizon,alpha,mean_forecast,volatility_forecast,return_forecast,var_forecast,es_forecast,regime,weight,model_version,data_version,realized_return,var_breach,es_calibration_error,realized_strategy_return,updated_wealth,updated_drawdown
2026-04-28T19:24:08,2026-06-02,masi_lstm_var_es_hmm,25,0.05,-0.0274758427092474,0.0515847368338159,-0.0274758427092474,-0.1153787411749363,-0.157674569978507,high_volatility,,0.1.0,64a214a28780,,,,,,
2026-05-03T00:21:21,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.0086578167811959,-0.0175672490149736,-0.0259520286902611,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:21:21,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0555525191106661,-0.0820675205632618,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0742499576378103,,,
2026-05-03T00:21:21,2026-06-04,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0878362450748682,-0.129760143451306,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:21:48,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.0086578167811959,-0.0175672490149736,-0.0259520286902611,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:21:48,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0555525191106661,-0.0820675205632618,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0742499576378103,,,
2026-05-03T00:21:48,2026-06-04,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0878362450748682,-0.129760143451306,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:22:30,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.0086578167811959,-0.0175672490149736,-0.0259520286902611,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:22:30,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0555525191106661,-0.0820675205632618,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0742499576378103,,,
2026-05-03T00:22:30,2026-06-04,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0878362450748682,-0.129760143451306,high_volatility,,0.1.0,b8727acfea94,,,,,,
